SwUFn ID	함수명	Prototype(발췌)	계층	현재 Related ID	SwFn 후보 (검증 후 택1)	비고	팀 확정
SwUFn_1539	s_ProcessDoorMovementState	static void s_ProcessDoorMovementState(void)	APP	SWCOM_15	SWFN_02, SWFN_03, SWFN_04, SWFN_07, SWFN_08, SWFN_25, SWFN_32, SWFN_05, SWFN_38, SWFN_01	후보 10개 — 도구가 좁히지 못함(SwCom 요구 폭이 넓음). 설계 판단 필요	
SwUFn_1584	s_ProcessSlipDetected	static void s_ProcessSlipDetected( S16 s16t_diff )	APP	SWCOM_15	SWFN_02, SWFN_03, SWFN_04, SWFN_07, SWFN_08, SWFN_25, SWFN_32, SWFN_05, SWFN_38, SWFN_01	후보 10개 — 도구가 좁히지 못함(SwCom 요구 폭이 넓음). 설계 판단 필요	
SwUFn_1585	s_SlipCheck_Original	static void s_SlipCheck_Original( S16 s16t_Position_10 )	APP	SWCOM_15	SWFN_02, SWFN_03, SWFN_04, SWFN_07, SWFN_08, SWFN_25, SWFN_32, SWFN_05, SWFN_38, SWFN_01	후보 10개 — 도구가 좁히지 못함(SwCom 요구 폭이 넓음). 설계 판단 필요	
SwUFn_15130	s_SlipCheck_Original_AdjustPhase	static void s_SlipCheck_Original_AdjustPhase(S16 s16t_pwm_step)	APP	SWCOM_15	SWFN_02, SWFN_03, SWFN_04, SWFN_07, SWFN_08, SWFN_25, SWFN_32, SWFN_05, SWFN_38, SWFN_01	후보 10개 — 도구가 좁히지 못함(SwCom 요구 폭이 넓음). 설계 판단 필요	
SwUFn_15129	s_SlipCheck_Original_WaitPhase	static void s_SlipCheck_Original_WaitPhase(S16 s16t_Position_10)	APP	SWCOM_15	SWFN_02, SWFN_03, SWFN_04, SWFN_07, SWFN_08, SWFN_25, SWFN_32, SWFN_05, SWFN_38, SWFN_01	후보 10개 — 도구가 좁히지 못함(SwCom 요구 폭이 넓음). 설계 판단 필요	
SwUFn_1555	s_UpdateAutoCloseControl	static void s_UpdateAutoCloseControl(S32 s32_target_speed)	APP	SWCOM_15	SWFN_02, SWFN_03, SWFN_04, SWFN_07, SWFN_08, SWFN_25, SWFN_32, SWFN_05, SWFN_38, SWFN_01	후보 10개 — 도구가 좁히지 못함(SwCom 요구 폭이 넓음). 설계 판단 필요	
SwUFn_15168	u16s_GetAssistPositionGain	static U16 u16s_GetAssistPositionGain(U16 u16t_Pos, const U16 *pu16t_G	APP	SWCOM_15	SWFN_02, SWFN_03, SWFN_04, SWFN_07, SWFN_08, SWFN_25, SWFN_32, SWFN_05, SWFN_38, SWFN_01	후보 10개 — 도구가 좁히지 못함(SwCom 요구 폭이 넓음). 설계 판단 필요	
SwUFn_15101	u8s_MotorCtrl_IsShortMode	static U8 u8s_MotorCtrl_IsShortMode(void)	APP	SWCOM_15	SWFN_02, SWFN_03, SWFN_04, SWFN_07, SWFN_08, SWFN_25, SWFN_32, SWFN_05, SWFN_38, SWFN_01	후보 10개 — 도구가 좁히지 못함(SwCom 요구 폭이 넓음). 설계 판단 필요	
SwUFn_1618	s_BuzzerStateFlashing_TripleLong	static void s_BuzzerStateFlashing_TripleLong( void )	APP	SWCOM_16	SWFN_04, SWFN_07, SWFN_08, SWFN_32, SWFN_05, SWFN_13		
SwUFn_1608	s_BuzzerStateFlashing_TwiceLong	static void s_BuzzerStateFlashing_TwiceLong( void )	APP	SWCOM_16	SWFN_04, SWFN_07, SWFN_08, SWFN_32, SWFN_05, SWFN_13		
SwUFn_1613	s_ClearBuzzerTimer	static void s_ClearBuzzerTimer(void)	APP	SWCOM_16	SWFN_04, SWFN_07, SWFN_08, SWFN_32, SWFN_05, SWFN_13		
SwUFn_1614	u8s_IsTripleFlashBuzzerCondition	static U8 u8s_IsTripleFlashBuzzerCondition(void)	APP	SWCOM_16	SWFN_04, SWFN_07, SWFN_08, SWFN_32, SWFN_05, SWFN_13		
SwUFn_1617	u8s_IsTripleLongFlashBuzzerCondition	static U8 u8s_IsTripleLongFlashBuzzerCondition(void)	APP	SWCOM_16	SWFN_04, SWFN_07, SWFN_08, SWFN_32, SWFN_05, SWFN_13		
SwUFn_1615	u8s_IsTwiceFlashBuzzerCondition	static U8 u8s_IsTwiceFlashBuzzerCondition(void)	APP	SWCOM_16	SWFN_04, SWFN_07, SWFN_08, SWFN_32, SWFN_05, SWFN_13		
SwUFn_1616	u8s_IsTwiceLongFlashBuzzerCondition	static U8 u8s_IsTwiceLongFlashBuzzerCondition(void)	APP	SWCOM_16	SWFN_04, SWFN_07, SWFN_08, SWFN_32, SWFN_05, SWFN_13		
SwUFn_1814	s_Events_AddU16_Mod	static U16 s_Events_AddU16_Mod( U16 u16t_Lhs, U16 u16t_Rhs )	APP	SWCOM_18	SWFN_52, SWFN_53, SWFN_42, SWFN_51		
SwUFn_1816	s_Events_IncU8_Mod	static U8 s_Events_IncU8_Mod( U8 u8t_Value )	APP	SWCOM_18	SWFN_52, SWFN_53, SWFN_42, SWFN_51		
SwUFn_1815	s_Events_SubU16_Mod	static U16 s_Events_SubU16_Mod( U16 u16t_Lhs, U16 u16t_Rhs )	APP	SWCOM_18	SWFN_52, SWFN_53, SWFN_42, SWFN_51		
SwUFn_3357	g_UDS_CommunicationControl	void g_UDS_CommunicationControl( void )	APP	SWCOM_33	SWFN_14, SWFN_40, SWFN_38		
SwUFn_3356	g_UDS_ControlDTC	void g_UDS_ControlDTC( void )	APP	SWCOM_33	SWFN_14, SWFN_40, SWFN_38		
SwUFn_3355	g_UDS_SecurityAccess_TimerHandler	void g_UDS_SecurityAccess_TimerHandler( void )	APP	SWCOM_33	SWFN_14, SWFN_40, SWFN_38		
SwUFn_3388	s_GetPWMTablePtr_RDBI	static const S16* s_GetPWMTablePtr_RDBI(U8 u8t_TableId)	APP	SWCOM_33	SWFN_14, SWFN_40, SWFN_38		
SwUFn_33101	s_SetPWMTableValue	static U8 s_SetPWMTableValue(U8 u8t_TableId, U8 u8t_StartIdx, S16 s16t	APP	SWCOM_33	SWFN_14, SWFN_40, SWFN_38		
SwUFn_3391	s_UDS_BuildTempOffsetResponse	static U8 s_UDS_BuildTempOffsetResponse(U8 u8t_TableId, const S16* ps1	APP	SWCOM_33	SWFN_14, SWFN_40, SWFN_38		
SwUFn_3394	s_UDS_CalcRealTimeAngle	static S16 s_UDS_CalcRealTimeAngle(S16 s16t_MotorPosition)	APP	SWCOM_33	SWFN_14, SWFN_40, SWFN_38		
SwUFn_3358	s_UDS_DSC_ExtendedSession	void s_UDS_DSC_ExtendedSession( void )	APP	SWCOM_33	SWFN_14, SWFN_40, SWFN_38		
SwUFn_3337	s_UDS_DSC_ProgSession	void s_UDS_DSC_ProgSession( void )	APP	SWCOM_33	SWFN_14, SWFN_40, SWFN_38		
SwUFn_3399	s_UDS_GetRxPduByte	static U8 s_UDS_GetRxPduByte(U16 u16t_FrameIdx, U8 u8t_ByteIdx, U8 *pu	APP	SWCOM_33	SWFN_14, SWFN_40, SWFN_38		
SwUFn_3390	s_UDS_GetTempOffsetTablePtr	static const S16* s_UDS_GetTempOffsetTablePtr(U8 u8t_TableId, U8 *pu8t	APP	SWCOM_33	SWFN_14, SWFN_40, SWFN_38		
SwUFn_3392	s_UDS_GetTempOffsetTablePtrWritable	static S16* s_UDS_GetTempOffsetTablePtrWritable(U8 u8t_TableId)	APP	SWCOM_33	SWFN_14, SWFN_40, SWFN_38		
SwUFn_3393	s_UDS_ParseTempOffsetWrite	static U8 s_UDS_ParseTempOffsetWrite(U8 u8t_FrameType, U8 u8t_PCI, U8	APP	SWCOM_33	SWFN_14, SWFN_40, SWFN_38		
SwUFn_3396	s_UDS_RDBI_BuildRealTimeResponse	static void s_UDS_RDBI_BuildRealTimeResponse(const UdsRealTimeData_t *	APP	SWCOM_33	SWFN_14, SWFN_40, SWFN_38		
SwUFn_3310	s_UDS_RDBI_DB_Version	void s_UDS_RDBI_DB_Version( void )	APP	SWCOM_33	SWFN_14, SWFN_40, SWFN_38		
SwUFn_3375	s_UDS_RDBI_Dispatch	static void s_UDS_RDBI_Dispatch(void)	APP	SWCOM_33	SWFN_14, SWFN_40, SWFN_38		
SwUFn_3340	s_UDS_RDBI_ExtractParams	static void s_UDS_RDBI_ExtractParams(void)	APP	SWCOM_33	SWFN_14, SWFN_40, SWFN_38		
SwUFn_3395	s_UDS_RDBI_GetRealTimeData	static void s_UDS_RDBI_GetRealTimeData(UdsRealTimeData_t *pData)	APP	SWCOM_33	SWFN_14, SWFN_40, SWFN_38		
SwUFn_3379	s_UDS_RDBI_HandleDirectParamRead	static void s_UDS_RDBI_HandleDirectParamRead(void)	APP	SWCOM_33	SWFN_14, SWFN_40, SWFN_38		
SwUFn_3378	s_UDS_RDBI_HandleParamTuning	static void s_UDS_RDBI_HandleParamTuning(void)	APP	SWCOM_33	SWFN_14, SWFN_40, SWFN_38		
SwUFn_3380	s_UDS_RDBI_HandlePwmTable	static void s_UDS_RDBI_HandlePwmTable(void)	APP	SWCOM_33	SWFN_14, SWFN_40, SWFN_38		
SwUFn_3376	s_UDS_RDBI_HandleSystemInfo	static void s_UDS_RDBI_HandleSystemInfo(void)	APP	SWCOM_33	SWFN_14, SWFN_40, SWFN_38		
SwUFn_3377	s_UDS_RDBI_HandleSystemStatus	static void s_UDS_RDBI_HandleSystemStatus(void)	APP	SWCOM_33	SWFN_14, SWFN_40, SWFN_38		
SwUFn_3309	s_UDS_RDBI_HW_Version	void s_UDS_RDBI_HW_Version( void )	APP	SWCOM_33	SWFN_14, SWFN_40, SWFN_38		
SwUFn_3307	s_UDS_RDBI_PartNumber	void s_UDS_RDBI_PartNumber( void )	APP	SWCOM_33	SWFN_14, SWFN_40, SWFN_38		
SwUFn_3343	s_UDS_RDBI_ProcessDatePartInfo	static void s_UDS_RDBI_ProcessDatePartInfo(U16 u16t_DidLsb)	APP	SWCOM_33	SWFN_14, SWFN_40, SWFN_38		
SwUFn_3369	s_UDS_RDBI_ProcessDynamicPWMTable	static void s_UDS_RDBI_ProcessDynamicPWMTable(void)	APP	SWCOM_33	SWFN_14, SWFN_40, SWFN_38		
SwUFn_3341	s_UDS_RDBI_ProcessSystemInfo	static void s_UDS_RDBI_ProcessSystemInfo(U16 u16t_DidLsb);	APP	SWCOM_33	SWFN_14, SWFN_40, SWFN_38		
SwUFn_3342	s_UDS_RDBI_ProcessSystemStatus	static void s_UDS_RDBI_ProcessSystemStatus(U16 u16t_DidLsb)	APP	SWCOM_33	SWFN_14, SWFN_40, SWFN_38		
SwUFn_3363	s_UDS_RDBI_ProcessTempOffsetTable	static void s_UDS_RDBI_HandlePwmTable(void)	APP	SWCOM_33	SWFN_14, SWFN_40, SWFN_38		
SwUFn_3344	s_UDS_RDBI_ProcessVersionInfo	static void s_UDS_RDBI_ProcessVersionInfo(U16 u16t_DidLsb)	APP	SWCOM_33	SWFN_14, SWFN_40, SWFN_38		
SwUFn_3306	s_UDS_RDBI_ProdDate	void s_UDS_RDBI_ProdDate( void )	APP	SWCOM_33	SWFN_14, SWFN_40, SWFN_38		
SwUFn_3372	s_UDS_RDBI_RealTimeMonitor	static void s_UDS_RDBI_RealTimeMonitor(void)	APP	SWCOM_33	SWFN_14, SWFN_40, SWFN_38		
SwUFn_3370	s_UDS_RDBI_SendDynamicTableData	static void s_UDS_RDBI_SendDynamicTableData(const S16* ps16_TablePtr,	APP	SWCOM_33	SWFN_14, SWFN_40, SWFN_38		
SwUFn_3312	s_UDS_RDBI_StatusCheck1	void s_UDS_RDBI_StatusCheck1 ( void )	APP	SWCOM_33	SWFN_14, SWFN_40, SWFN_38		
SwUFn_3313	s_UDS_RDBI_StatusCheck2	void s_UDS_RDBI_StatusCheck2 ( void )	APP	SWCOM_33	SWFN_14, SWFN_40, SWFN_38		
SwUFn_3353	s_UDS_RDBI_StatusCheck3	void s_UDS_RDBI_StatusCheck3( void )	APP	SWCOM_33	SWFN_14, SWFN_40, SWFN_38		
SwUFn_3352	s_UDS_RDBI_SW_Unit1_IVD	static void s_UDS_RDBI_SW_Unit1_IVD( void )	APP	SWCOM_33	SWFN_14, SWFN_40, SWFN_38		
SwUFn_3311	s_UDS_RDBI_SW_Unit1_Version	void s_UDS_RDBI_SW_Unit1_Version ( void )	APP	SWCOM_33	SWFN_14, SWFN_40, SWFN_38		
SwUFn_3308	s_UDS_RDBI_SW_Version	void s_UDS_RDBI_SW_Version( void )	APP	SWCOM_33	SWFN_14, SWFN_40, SWFN_38		
SwUFn_3374	s_UDS_RDBI_ValidateSingleFrame	static U8 s_UDS_RDBI_ValidateSingleFrame(U8 u8t_Pci)	APP	SWCOM_33	SWFN_14, SWFN_40, SWFN_38		
SwUFn_3359	s_UDS_SA_RequestSeed	void s_UDS_SA_RequestSeed( void )	APP	SWCOM_33	SWFN_14, SWFN_40, SWFN_38		
SwUFn_3360	s_UDS_SA_SendKey	void s_UDS_SA_SendKey( void )	APP	SWCOM_33	SWFN_14, SWFN_40, SWFN_38		
SwUFn_3361	s_UDS_SecurityAccessAlgorithm	static U32 s_UDS_SecurityAccessAlgorithm( U32 u32_Seed )	APP	SWCOM_33	SWFN_14, SWFN_40, SWFN_38		
SwUFn_3351	s_UDS_SendNRC22_ConditionsNotCorrect	void s_UDS_SendNRC22_ConditionsNotCorrect( void )	APP	SWCOM_33	SWFN_14, SWFN_40, SWFN_38		
SwUFn_3362	s_UDS_SendNRC78_ResponsePending	void s_UDS_SendNRC78_ResponsePending( void )	APP	SWCOM_33	SWFN_14, SWFN_40, SWFN_38		
SwUFn_33108	s_UDS_SlipDetect_ApplyPreset	static void s_UDS_SlipDetect_ApplyPreset(const SlipDetectPhase_t *pst_	APP	SWCOM_33	SWFN_14, SWFN_40, SWFN_38		
SwUFn_3397	s_UDS_SlipDetect_HandleCustom	static void s_UDS_SlipDetect_HandleCustom(U8 u8t_QueueIdx, U16 u16t_Le	APP	SWCOM_33	SWFN_14, SWFN_40, SWFN_38		
SwUFn_33102	s_UDS_SlipDetect_HandlePreset	static void s_UDS_SlipDetect_HandlePreset(U8 u8t_Mode, U16 u16t_Length	APP	SWCOM_33	SWFN_14, SWFN_40, SWFN_38		
SwUFn_33107	s_UDS_SlipDetect_ReadCustomPayload	static U8 s_UDS_SlipDetect_ReadCustomPayload( U8 u8t_QueueIdx,U8 *pu8t	APP	SWCOM_33	SWFN_14, SWFN_40, SWFN_38		
SwUFn_33109	s_UDS_SlipDetect_SendPresetPositiveResponse	static void s_UDS_SlipDetect_SendPresetPositiveResponse(U16 u16t_Lengt	APP	SWCOM_33	SWFN_14, SWFN_40, SWFN_38		
SwUFn_3398	s_UDS_SubU32_Guarded	static U32 s_UDS_SubU32_Guarded( U32 u32t_Lhs, U32 u32t_Rhs )	APP	SWCOM_33	SWFN_14, SWFN_40, SWFN_38	공용 — 여러 기능이 쓰므로 단일 SwFn 부적절 가능	
SwUFn_3383	s_UDS_WDBI_Dispatch	static void s_UDS_WDBI_Dispatch(U8 u8t_FrameType, U8 u8t_Pci)	APP	SWCOM_33	SWFN_14, SWFN_40, SWFN_38		
SwUFn_3382	s_UDS_WDBI_ExtractParams	static void s_UDS_WDBI_ExtractParams(U8 u8t_FrameType)	APP	SWCOM_33	SWFN_14, SWFN_40, SWFN_38		
SwUFn_3387	s_UDS_WDBI_HandleDirectParamWrite	static void s_UDS_WDBI_HandleDirectParamWrite(U8 u8t_FrameType, U8 u8t	APP	SWCOM_33	SWFN_14, SWFN_40, SWFN_38		
SwUFn_3386	s_UDS_WDBI_HandleParamTuning	static void s_UDS_WDBI_HandleParamTuning(U8 u8t_FrameType, U8 u8t_Pci)	APP	SWCOM_33	SWFN_14, SWFN_40, SWFN_38		
SwUFn_3385	s_UDS_WDBI_HandlePwmTable	static void s_UDS_WDBI_HandlePwmTable(U8 u8t_FrameType, U8 u8t_Pci)	APP	SWCOM_33	SWFN_14, SWFN_40, SWFN_38		
SwUFn_3384	s_UDS_WDBI_HandleStdDid	static void s_UDS_WDBI_HandleStdDid(U8 u8t_FrameType, U8 u8t_Pci)	APP	SWCOM_33	SWFN_14, SWFN_40, SWFN_38		
SwUFn_3371	s_UDS_WDBI_ProcessDynamicPWMTable	static void s_UDS_WDBI_ProcessDynamicPWMTable(void)	APP	SWCOM_33	SWFN_14, SWFN_40, SWFN_38		
SwUFn_3364	s_UDS_WDBI_ProcessTempOffsetTable	static void s_UDS_WDBI_ProcessTempOffsetTable(void)	APP	SWCOM_33	SWFN_14, SWFN_40, SWFN_38		
SwUFn_33105	s_UDS_WDBI_ReadMultiFrameConsecutive	static U8 s_UDS_WDBI_ReadMultiFrameConsecutive( U8 au8t_Payload[8], U8	APP	SWCOM_33	SWFN_14, SWFN_40, SWFN_38		
SwUFn_33104	s_UDS_WDBI_ReadMultiFramePayload	static U8 s_UDS_WDBI_ReadMultiFramePayload( U16 u16t_FrameIdx, U8 u8t_	APP	SWCOM_33	SWFN_14, SWFN_40, SWFN_38		
SwUFn_33106	s_UDS_WDBI_ReadParamTuningPayload	static U8 s_UDS_WDBI_ReadParamTuningPayload( U8 u8t_FrameType, U8 u8t_	APP	SWCOM_33	SWFN_14, SWFN_40, SWFN_38		
SwUFn_33103	s_UDS_WDBI_ReadSingleFramePayload	static U8 s_UDS_WDBI_ReadSingleFramePayload( U16 u16t_FrameIdx, U8 u8t	APP	SWCOM_33	SWFN_14, SWFN_40, SWFN_38		
SwUFn_3365	s_UDS_WDBI_SlipDetectParams	static void s_UDS_WDBI_SlipDetectParams(void)	APP	SWCOM_33	SWFN_14, SWFN_40, SWFN_38		
SwUFn_3333	s_UDS_WDBI_US_BuzzTest	void s_UDS_WDBI_US_BuzzTest( void )	APP	SWCOM_33	SWFN_14, SWFN_40, SWFN_38		
SwUFn_3331	s_UDS_WDBI_US_OpDataRead	void s_UDS_WDBI_US_OpDataRead ( void )	APP	SWCOM_33	SWFN_14, SWFN_40, SWFN_38		
SwUFn_3368	s_UDS_WDBI_US_Position_Scan	void s_UDS_WDBI_US_Position_Scan( void )	APP	SWCOM_33	SWFN_14, SWFN_40, SWFN_38		
SwUFn_3336	s_UDS_WDBI_US_Read_Checksum	void s_UDS_WDBI_US_Read_Checksum( void )	APP	SWCOM_33	SWFN_14, SWFN_40, SWFN_38	공용 — 여러 기능이 쓰므로 단일 SwFn 부적절 가능	
SwUFn_3367	s_UDS_WDBI_US_Scan_Read	void s_UDS_WDBI_US_Scan_Read( void )	APP	SWCOM_33	SWFN_14, SWFN_40, SWFN_38		
SwUFn_3366	s_UDS_WDBI_US_Scan_Start	void s_UDS_WDBI_US_Scan_Start( void )	APP	SWCOM_33	SWFN_14, SWFN_40, SWFN_38		
SwUFn_3332	s_UDS_WDBI_US_SysOpt	void s_UDS_WDBI_US_SysOpt( void )	APP	SWCOM_33	SWFN_14, SWFN_40, SWFN_38		
SwUFn_3335	s_UDS_WDBI_US_Write_Checksum	void s_UDS_WDBI_US_Write_Checksum( void )	APP	SWCOM_33	SWFN_14, SWFN_40, SWFN_38	공용 — 여러 기능이 쓰므로 단일 SwFn 부적절 가능	
SwUFn_3314	s_UDS_WDBI_UserOptRecordId	void s_UDS_WDBI_UserOptRecordId( void )	APP	SWCOM_33	SWFN_14, SWFN_40, SWFN_38		
SwUFn_3317	s_UDS_WDBI_UsOpt_E2G_1	void s_UDS_WDBI_UsOpt_E2G_1( void )	APP	SWCOM_33	SWFN_14, SWFN_40, SWFN_38		
SwUFn_3318	s_UDS_WDBI_UsOpt_E2G_2	void s_UDS_WDBI_UsOpt_E2G_2 ( void )	APP	SWCOM_33	SWFN_14, SWFN_40, SWFN_38		
SwUFn_3345	s_UDS_WDBI_UsOpt_E2G_2_ProcessGroup1	static void s_UDS_WDBI_UsOpt_E2G_2_ProcessGroup1(U8 u8t_ServiceId)	APP	SWCOM_33	SWFN_14, SWFN_40, SWFN_38		
SwUFn_3346	s_UDS_WDBI_UsOpt_E2G_2_ProcessGroup2	static void s_UDS_WDBI_UsOpt_E2G_2_ProcessGroup2(U8 u8t_ServiceId)	APP	SWCOM_33	SWFN_14, SWFN_40, SWFN_38		
SwUFn_3319	s_UDS_WDBI_UsOpt_E2G_3	void s_UDS_WDBI_UsOpt_E2G_3( void )	APP	SWCOM_33	SWFN_14, SWFN_40, SWFN_38		
SwUFn_3316	s_UDS_WDBI_UsOpt_F1G	void s_UDS_WDBI_UsOpt_F1G ( void )	APP	SWCOM_33	SWFN_14, SWFN_40, SWFN_38		
SwUFn_3315	s_UDS_WDBI_UsOptMain	void s_UDS_WDBI_UsOptMain ( void )	APP	SWCOM_33	SWFN_14, SWFN_40, SWFN_38		
SwUFn_3381	s_UDS_WDBI_ValidateRequest	static U8 s_UDS_WDBI_ValidateRequest(U8 u8t_Pci, U8 *pu8_FrameType)	APP	SWCOM_33	SWFN_14, SWFN_40, SWFN_38		
SwUFn_3408	u8s_DeviceTypeChk_DetermineType	static U8 u8s_DeviceTypeChk_DetermineType(void)	APP	SWCOM_34	SWFN_43		
SwUFn_3407	u8s_DeviceTypeChk_IsValidPartNo	static U8 u8s_DeviceTypeChk_IsValidPartNo(void)	APP	SWCOM_34	SWFN_43		
SwUFn_3518	Comms_Reset_Reg	void Comms_Reset_Reg(void)	APP	SWCOM_35		후보 없음 — 검토 필요	
SwUFn_3501	Init_MCU	void Init_MCU(void)	APP	SWCOM_35		후보 없음 — 검토 필요	
SwUFn_3569	MainEnsurePollingMode	static void MainEnsurePollingMode(void)	APP	SWCOM_35		후보 없음 — 검토 필요	
SwUFn_3565	MainInitBootFlow	static void MainInitBootFlow(void)	APP	SWCOM_35		후보 없음 — 검토 필요	
SwUFn_3567	MainInitShadowServices	static void MainInitShadowServices(void)	APP	SWCOM_35		후보 없음 — 검토 필요	
SwUFn_3571	MainServiceLoop	static void MainServiceLoop(UINT8 * LinRecvData, UINT8 * LinSendData)	APP	SWCOM_35		후보 없음 — 검토 필요	
